,SERIALNO,RELATE,OC,RC,SEX,SSPA,AGE,QTRBIR,HISPAN,RACEDET,GQTYP
88526,0042166,16,0,0,1,0,48,1,01,02,1
88527,0042168,01,0,0,2,0,33,1,07,73,0
88528,0042168,03,1,1,1,0,12,2,02,01,0
88529,0042168,03,1,1,1,0,10,3,02,01,0
88530,0042168,03,1,1,2,0,9,0,02,73,0
88531,0042168,03,1,1,1,0,5,0,02,73,0
88532,0042168,04,1,1,2,0,14,0,02,01,0
88533,0042168,15,0,0,2,0,30,0,11,01,0
88534,0042174,01,0,0,1,0,46,2,01,02,0
88535,0042174,02,0,0,2,0,46,2,01,02,0
88536,0042174,03,0,0,1,0,19,3,01,02,0
88537,0042174,03,1,1,2,0,15,3,01,02,0
88538,0042176,01,0,0,2,0,32,1,01,01,0
88539,0042176,03,1,1,1,0,13,2,01,01,0
88540,0042176,03,1,1,2,0,9,2,01,01,0
88541,0042176,03,1,1,2,0,3,3,01,01,0
88542,0042177,16,0,0,2,0,86,2,01,01,1
88543,0042178,01,0,0,2,0,50,1,01,01,0
88544,0042179,01,0,0,1,0,70,1,01,02,0
88545,0042179,02,0,0,2,0,66,0,01,02,0
88546,0042180,01,0,0,1,0,69,3,01,01,0
88547,0042180,02,0,0,2,0,65,2,01,01,0
88548,0042180,03,0,0,1,0,42,3,01,01,0
88549,0042181,01,0,0,2,0,54,0,01,01,0
88550,0042182,01,0,0,2,0,54,2,01,01,0
88551,0042182,03,0,0,2,0,32,1,01,01,0
88552,0042182,08,0,1,2,0,13,3,01,74,0
88553,0042182,08,0,1,2,0,10,0,01,74,0
88554,0042182,08,0,1,2,0,8,2,01,74,0
88555,0042182,08,0,1,1,0,6,1,01,74,0
88556,0042182,08,0,1,2,0,5,1,01,74,0
88557,0042185,01,0,0,1,0,62,0,01,01,0
88558,0042185,02,0,0,2,0,59,1,01,01,0
88559,0042186,01,0,0,1,0,39,3,01,01,0
88560,0042186,02,0,0,2,0,37,3,01,01,0
88561,0042186,03,1,1,2,0,13,3,01,01,0
88562,0042186,05,0,0,2,0,18,0,01,01,0
88563,0042188,01,0,0,1,0,74,3,01,01,0
88564,0042188,02,0,0,2,0,71,0,01,01,0
88565,0042189,01,0,0,1,0,48,2,01,01,0
88566,0042189,02,0,0,2,0,50,3,01,01,0
88567,0042190,01,0,0,2,0,39,1,01,01,0
88568,0042190,03,0,0,1,0,22,3,01,01,0
88569,0042190,03,1,1,2,0,0,3,01,01,0
88570,0042190,14,0,0,1,0,30,3,01,01,0
88571,0042193,16,0,0,2,0,79,3,01,01,1
88572,0042194,01,0,0,2,0,93,1,01,01,0
88573,0042195,01,0,0,1,0,61,1,01,01,0
88574,0042195,02,0,0,2,0,64,1,01,01,0
88575,0042196,01,0,0,2,0,28,1,01,01,0
88576,0042196,03,1,1,1,0,9,1,01,01,0
88577,0042196,03,1,1,1,0,5,0,01,01,0
88578,0042200,01,0,0,1,0,72,2,01,74,0
88579,0042201,01,0,0,1,0,78,0,01,01,0
88580,0042201,02,0,0,2,0,72,3,01,01,0
88581,0042201,08,0,0,2,0,21,0,01,01,0
88582,0042202,01,0,0,2,0,64,1,01,01,0
88583,0042202,03,0,0,2,0,44,0,01,01,0
88584,0042204,01,0,0,1,0,73,0,01,01,0
88585,0042204,02,0,0,2,0,63,3,01,01,0
88586,0042205,01,0,0,1,0,74,3,01,01,0
88587,0042205,02,0,0,2,0,70,3,01,01,0
88588,0042207,01,0,0,1,0,63,3,01,02,0
88589,0042207,02,0,0,2,0,62,2,01,02,0
88590,0042208,01,0,0,1,0,70,0,01,01,0
88591,0042208,02,0,0,2,0,55,3,01,01,0
88592,0042209,01,0,0,1,0,49,1,01,01,0
88593,0042209,02,0,0,2,0,44,2,01,01,0
88594,0042212,01,0,0,2,0,71,1,01,01,0
88595,0042213,01,0,0,2,0,32,2,01,02,0
88596,0042213,03,1,1,1,0,12,2,01,02,0
88597,0042213,03,1,1,2,0,10,2,01,02,0
88598,0042213,03,1,1,2,0,6,1,01,02,0
88599,0042213,03,1,1,1,0,5,1,01,02,0
88600,0042213,03,1,1,1,0,4,3,01,02,0
88601,0042213,03,1,1,2,0,2,2,01,02,0
88602,0042216,01,0,0,1,0,59,0,01,01,0
88603,0042216,02,0,0,2,0,56,3,01,01,0
88604,0042217,01,0,0,2,0,19,2,01,01,0
88605,0042217,03,1,1,1,0,0,0,01,01,0
88606,0042217,14,0,0,1,0,21,3,01,01,0
88607,0042218,01,0,0,1,0,28,1,01,01,0
88608,0042219,01,0,0,2,0,70,1,01,01,0
88609,0042219,02,0,0,1,0,73,3,01,01,0
88610,0042220,01,0,0,1,0,55,3,01,01,0
88611,0042220,02,0,0,2,0,55,2,01,01,0
88612,0042221,01,0,0,2,0,51,2,01,01,0
88613,0042221,02,0,0,1,0,51,2,01,01,0
88614,0042222,01,0,0,1,0,50,0,01,02,0
88615,0042223,01,0,0,2,0,33,0,01,01,0
88616,0042223,03,1,1,1,0,8,2,01,02,0
88617,0042223,03,1,1,1,0,8,3,01,74,0
88618,0042223,03,1,1,2,0,7,0,01,02,0
88619,0042223,14,0,0,1,0,34,2,01,02,0
88620,0042223,15,0,0,1,0,8,2,01,02,0
88621,0042223,15,0,0,1,0,7,3,01,02,0
88622,0042224,01,0,0,1,0,72,1,01,01,0
88623,0042224,02,0,0,2,0,74,2,01,01,0
88624,0042227,01,0,0,1,0,72,0,01,02,0
88625,0042228,01,0,0,1,0,70,3,01,01,0
88626,0042228,02,0,0,2,0,69,3,01,01,0
88627,0042229,01,0,0,1,0,69,0,01,02,0
88628,0042229,02,0,0,2,0,66,3,01,02,0
88629,0042230,01,0,0,2,0,67,2,01,01,0
88630,0042231,01,0,0,1,0,58,2,01,01,0
88631,0042231,02,0,0,2,0,54,3,01,01,0
88632,0042234,01,0,0,1,0,46,2,01,01,0
88633,0042234,02,0,0,2,0,52,1,01,01,0
88634,0042234,03,1,1,2,0,12,1,01,01,0
88635,0042235,16,0,0,1,0,21,1,01,02,1
88636,0042236,01,0,0,1,0,69,1,01,29,0
88637,0042236,02,0,0,2,0,69,2,01,29,0
88638,0042237,01,0,0,2,0,36,0,01,01,0
88639,0042237,05,1,1,1,0,8,0,01,01,0
88640,0042237,05,1,1,1,0,5,2,01,01,0
88641,0042237,14,0,0,1,0,47,0,01,01,0
88642,0042238,01,0,0,1,0,59,0,01,01,0
88643,0042238,02,0,0,2,0,57,2,01,01,0
88644,0042239,01,0,0,2,0,36,0,01,01,0
88645,0042239,03,1,1,1,0,11,3,01,01,0
88646,0042239,03,1,1,2,0,9,0,01,01,0
88647,0042241,01,0,0,2,0,83,0,01,01,0
88648,0042243,01,0,0,1,0,47,1,01,01,0
88649,0042243,02,0,0,2,0,46,3,01,01,0
88650,0042243,04,1,1,2,0,12,1,01,59,0
88651,0042245,01,0,0,1,0,57,2,01,01,0
88652,0042245,02,0,0,2,0,58,0,01,01,0
88653,0042250,01,0,0,1,0,71,2,01,01,0
88654,0042250,02,0,0,2,0,64,2,01,01,0
88655,0042250,03,0,0,1,0,36,1,01,01,0
88656,0042251,01,0,0,2,0,81,3,01,01,0
88657,0042252,16,0,0,1,0,50,2,01,02,1
88658,0042255,01,0,0,1,0,72,0,01,01,0
88659,0042255,02,0,0,2,0,67,0,01,01,0
88660,0042256,01,0,0,2,0,43,3,01,01,0
88661,0042257,16,0,0,1,0,42,2,01,02,1
88662,0042259,01,0,0,1,0,80,2,01,01,0
88663,0042259,02,0,0,2,0,77,1,01,01,0
88664,0042260,01,0,0,1,0,65,1,01,01,0
88665,0042261,01,0,0,2,0,28,1,01,02,0
88666,0042261,02,0,0,1,0,30,2,01,02,0
88667,0042261,03,1,1,2,0,10,3,01,02,0
88668,0042261,03,1,1,2,0,8,1,01,02,0
88669,0042261,03,1,1,2,0,8,0,01,02,0
88670,0042262,16,0,0,1,0,20,3,01,02,1
88671,0042264,01,0,0,1,0,45,1,01,01,0
88672,0042264,02,0,0,2,0,45,2,01,01,0
88673,0042264,03,1,1,1,0,11,2,01,01,0
88674,0042265,01,0,0,2,0,67,2,01,01,0
88675,0042267,01,0,0,1,0,52,0,01,02,0
88676,0042267,02,0,0,2,0,50,0,01,02,0
88677,0042267,03,0,0,1,0,33,3,01,02,0
88678,0042267,03,0,0,2,0,28,2,01,02,0
88679,0042267,08,0,1,1,0,12,2,01,02,0
88680,0042267,08,0,1,1,0,6,2,01,02,0
88681,0042267,08,0,1,1,0,4,2,01,02,0
88682,0042267,08,0,1,2,0,1,3,01,02,0
88683,0042267,10,0,0,1,0,28,3,01,02,0
88684,0042269,01,0,0,1,0,32,0,01,01,0
88685,0042269,02,0,0,2,0,32,3,01,01,0
88686,0042269,03,1,1,2,0,6,2,01,01,0
88687,0042269,03,1,1,1,0,1,0,01,01,0
88688,0042270,01,0,0,2,0,65,1,01,01,0
88689,0042270,08,0,0,2,0,18,0,01,74,0
88690,0042270,14,0,0,2,0,51,0,01,01,0
88691,0042271,01,0,0,1,0,48,3,03,73,0
88692,0042271,02,0,0,2,0,43,3,03,73,0
88693,0042271,03,0,0,1,0,18,2,03,73,0
88694,0042271,03,1,1,1,0,14,2,03,73,0
88695,0042272,01,0,0,1,0,30,0,01,01,0
88696,0042273,01,0,0,1,0,59,2,01,01,0
88697,0042273,02,0,0,2,0,49,2,01,01,0
88698,0042273,08,0,1,2,0,0,1,01,01,0
88699,0042276,01,0,0,2,0,47,2,01,02,0
88700,0042276,03,0,0,1,0,28,1,01,02,0
88701,0042276,03,0,0,1,0,21,0,01,02,0
88702,0042278,01,0,0,2,0,54,2,01,01,0
88703,0042278,08,0,1,1,0,14,3,01,01,0
88704,0042280,01,0,0,1,0,57,3,01,01,0
88705,0042280,02,0,0,2,0,47,1,01,01,0
88706,0042281,01,0,0,2,0,45,3,01,02,0
88707,0042281,02,0,0,1,0,46,0,01,02,0
88708,0042281,03,0,0,1,0,18,3,01,02,0
88709,0042281,03,1,1,1,0,12,0,01,02,0
88710,0042281,03,1,1,1,0,4,2,01,02,0
88711,0042281,15,0,0,2,0,53,3,01,02,0
88712,0042284,01,0,0,2,0,36,3,01,01,0
88713,0042284,02,0,0,1,0,40,1,01,01,0
88714,0042284,11,0,0,1,0,22,3,01,01,0
88715,0042284,11,0,1,2,0,4,3,01,01,0
88716,0042288,01,0,0,1,0,55,2,01,01,0
88717,0042288,02,0,0,2,0,56,3,01,01,0
88718,0042291,01,0,0,1,0,73,3,01,01,0
88719,0042291,02,0,0,2,0,65,3,01,01,0
88720,0042292,01,0,0,2,0,80,0,01,01,0
88721,0042292,03,0,0,2,0,61,1,01,01,0
88722,0042292,10,0,0,1,0,74,0,01,01,0
88723,0042293,01,0,0,1,0,58,0,01,01,0
88724,0042293,12,0,0,1,0,44,3,01,01,0
88725,0042293,12,0,0,2,0,32,2,01,01,0
88726,0042294,01,0,0,1,0,56,3,01,01,0
88727,0042294,02,0,0,2,0,48,1,01,01,0
88728,0042294,08,0,1,1,0,6,1,01,01,0
88729,0042294,08,0,1,2,0,5,3,01,01,0
88730,0042295,01,0,0,1,0,48,0,01,01,0
88731,0042295,02,0,0,2,0,46,3,01,01,0
88732,0042295,03,1,1,2,0,7,2,01,01,0
88733,0042298,01,0,0,2,0,57,1,01,02,0
88734,0042298,03,0,0,2,0,34,2,01,02,0
88735,0042298,08,0,1,2,0,17,1,01,02,0
88736,0042300,01,0,0,1,0,65,2,01,01,0
88737,0042301,01,0,0,1,0,33,1,01,01,0
88738,0042302,01,0,0,1,0,69,0,01,01,0
88739,0042303,01,0,0,1,0,51,2,01,02,0
88740,0042303,03,0,0,2,0,26,0,01,02,0
88741,0042303,08,0,1,1,0,4,2,01,02,0
88742,0042305,01,0,0,2,0,80,1,01,01,0
88743,0042306,01,0,0,1,0,79,0,01,01,0
88744,0042309,01,0,0,2,0,23,2,01,01,0
88745,0042309,03,1,1,1,0,6,0,01,01,0
88746,0042309,03,1,1,1,0,3,3,01,01,0
88747,0042309,14,0,0,1,0,28,2,01,01,0
88748,0042310,01,0,0,1,0,44,1,02,73,0
88749,0042310,02,0,0,2,0,34,3,02,73,0
88750,0042310,03,1,1,1,0,7,2,02,73,0
88751,0042310,03,1,1,2,0,4,3,02,73,0
88752,0042310,03,1,1,1,0,3,3,02,73,0
88753,0042311,01,0,0,2,0,40,3,02,73,0
88754,0042311,02,0,0,1,0,39,2,02,73,0
88755,0042311,03,0,0,1,0,19,2,02,73,0
88756,0042311,03,1,1,1,0,14,2,02,73,0
88757,0042311,03,1,1,2,0,12,0,02,73,0
88758,0042312,01,0,0,2,0,50,1,01,01,0
88759,0042312,03,1,1,2,0,15,0,01,01,0
88760,0042313,01,0,0,1,0,63,2,01,01,0
88761,0042313,02,0,0,2,0,61,1,01,01,0
88762,0042315,01,0,0,1,0,63,3,01,01,0
88763,0042315,03,0,0,1,0,24,3,01,01,0
88764,0042315,08,0,1,2,0,4,3,01,01,0
88765,0042315,08,0,1,2,0,2,2,01,01,0
88766,0042316,16,0,0,1,0,33,3,01,02,1
88767,0042317,01,0,0,2,0,32,2,01,01,0
88768,0042317,02,0,0,1,0,33,3,01,01,0
88769,0042318,01,0,0,2,0,93,0,01,01,0
88770,0042321,16,0,0,1,0,44,2,01,01,1
88771,0042326,01,0,0,1,0,69,2,01,01,0
88772,0042326,02,0,0,2,0,70,0,01,01,0
88773,0042327,01,0,0,1,0,62,2,01,01,0
88774,0042327,02,0,0,2,0,52,1,01,01,0
88775,0042327,09,0,0,1,0,82,2,01,01,0
88776,0042328,01,0,0,2,0,39,3,01,02,0
88777,0042328,03,1,1,1,0,16,2,01,02,0
88778,0042329,01,0,0,2,0,48,1,01,02,0
88779,0042329,02,0,0,1,0,50,0,01,02,0
88780,0042329,15,0,0,1,0,13,2,01,02,0
88781,0042330,01,0,0,2,0,56,0,01,01,0
88782,0042330,03,0,0,2,0,28,3,01,01,0
88783,0042330,08,0,1,1,0,8,0,01,01,0
88784,0042330,12,0,0,1,0,36,0,01,01,0
88785,0042330,12,0,0,2,0,10,1,01,01,0
88786,0042330,12,0,0,1,0,10,0,01,01,0
88787,0042331,01,0,0,2,0,50,3,01,73,0
88788,0042331,02,0,0,1,0,55,0,01,73,0
88789,0042331,03,1,1,2,0,12,3,01,73,0
88790,0042331,03,1,1,1,0,9,1,01,73,0
88791,0042332,01,0,0,1,0,22,3,07,01,0
88792,0042332,02,0,0,2,0,23,0,07,01,0
88793,0042333,01,0,0,1,0,51,2,01,01,0
88794,0042333,14,0,0,2,0,54,0,01,01,0
88795,0042334,01,0,0,1,0,52,1,01,01,0
88796,0042334,02,0,0,2,0,59,3,01,01,0
88797,0042335,01,0,0,2,0,39,0,01,01,0
88798,0042335,06,0,0,2,0,42,0,01,01,0
88799,0042335,11,0,0,2,0,18,3,01,01,0
88800,0042335,11,0,1,1,0,1,1,01,01,0
88801,0042335,15,0,0,1,0,19,1,01,01,0
88802,0042336,01,0,0,1,0,76,3,01,01,0
88803,0042336,02,0,0,2,0,73,1,01,01,0
88804,0042337,01,0,0,1,0,28,1,01,01,0
88805,0042340,01,0,0,1,0,74,3,01,01,0
88806,0042340,02,0,0,2,0,72,2,01,01,0
88807,0042343,01,0,0,1,0,75,2,01,39,0
88808,0042344,01,0,0,1,0,35,3,01,01,0
88809,0042344,03,1,1,2,0,11,3,01,01,0
88810,0042344,03,1,1,1,0,2,1,01,01,0
88811,0042344,14,0,0,2,0,34,1,01,01,0
88812,0042345,01,0,0,2,0,53,3,01,01,0
88813,0042346,01,0,0,2,0,53,0,02,73,0
88814,0042346,03,0,0,1,0,20,0,01,01,0
88815,0042349,01,0,0,1,0,31,0,07,73,0
88816,0042349,02,0,0,2,0,24,0,07,73,0
88817,0042349,03,1,1,1,0,2,0,01,01,0
88818,0042349,03,1,1,1,0,0,1,01,01,0
88819,0042349,11,0,0,2,0,22,2,07,73,0
88820,0042350,01,0,0,1,0,42,3,01,73,0
88821,0042350,02,0,0,2,0,44,3,01,73,0
88822,0042350,03,0,0,1,0,19,0,01,73,0
88823,0042350,03,1,1,1,0,16,3,01,73,0
88824,0042350,03,1,1,1,0,9,1,01,73,0
88825,0042352,16,0,0,2,0,93,2,01,01,1
88826,0042354,01,0,0,1,0,65,3,01,01,0
88827,0042354,02,0,0,2,0,63,2,01,01,0
88828,0042354,06,0,0,2,0,57,0,01,01,0
88829,0042357,01,0,0,1,0,49,1,01,01,0
88830,0042358,01,0,0,1,0,72,2,01,06,0
88831,0042358,02,0,0,2,0,69,1,01,01,0
88832,0042359,01,0,0,2,0,29,3,01,01,0
88833,0042359,03,1,1,2,0,11,0,01,01,0
88834,0042359,06,0,0,2,0,24,1,01,01,0
88835,0042359,14,0,0,1,0,35,2,01,02,0
88836,0042360,01,0,0,1,0,49,2,01,01,0
88837,0042360,14,0,0,1,1,54,1,01,01,0
88838,0042361,01,0,0,2,0,28,0,01,01,0
88839,0042362,01,0,0,1,0,35,3,01,02,0
88840,0042362,02,0,0,2,0,37,1,01,02,0
88841,0042362,03,1,1,1,0,11,1,01,02,0
88842,0042362,03,1,1,1,0,10,3,01,02,0
88843,0042362,03,1,1,2,0,8,1,01,02,0
88844,0042362,03,1,1,2,0,6,3,01,02,0
88845,0042362,03,1,1,1,0,4,3,01,02,0
88846,0042362,03,1,1,1,0,4,0,01,02,0
88847,0042362,11,0,0,2,0,61,3,01,02,0
88848,0042362,11,0,1,2,0,5,1,01,02,0
88849,0042364,16,0,0,2,0,93,1,01,01,1
88850,0042365,01,0,0,2,0,33,1,01,01,0
88851,0042365,02,0,0,1,0,38,3,01,01,0
88852,0042365,03,1,1,1,0,10,2,01,01,0
88853,0042365,03,1,1,2,0,4,1,01,01,0
88854,0042366,01,0,0,1,0,89,1,01,01,0
88855,0042366,02,0,0,2,0,88,0,01,01,0
88856,0042368,01,0,0,1,0,47,0,01,74,0
88857,0042368,02,0,0,2,0,45,0,01,01,0
88858,0042368,03,1,1,1,0,15,3,01,74,0
88859,0042368,03,1,1,2,0,11,3,01,74,0
88860,0042369,01,0,0,2,0,65,2,01,01,0
88861,0042370,01,0,0,2,0,56,3,01,01,0
88862,0042371,01,0,0,1,0,27,3,01,02,0
88863,0042371,02,0,0,2,0,27,1,01,01,0
88864,0042372,01,0,0,1,0,79,2,01,01,0
88865,0042373,01,0,0,1,0,93,2,01,01,0
88866,0042374,01,0,0,1,0,93,3,01,01,0
88867,0042375,16,0,0,2,0,93,1,01,01,1
88868,0042376,16,0,0,1,0,24,2,01,02,1
88869,0042377,01,0,0,1,0,30,1,01,02,0
88870,0042377,03,1,1,1,0,10,1,01,02,0
88871,0042377,03,1,1,1,0,4,1,01,02,0
88872,0042383,17,0,0,2,0,56,3,01,01,2
88873,0042385,01,0,0,1,0,66,2,01,01,0
88874,0042387,01,0,0,1,0,60,0,01,59,0
88875,0042387,03,0,0,2,0,25,2,01,74,0
88876,0042387,08,0,1,2,0,1,1,01,74,0
88877,0042389,01,0,0,2,0,41,1,01,02,0
88878,0042389,03,0,0,1,0,21,1,01,02,0
88879,0042390,01,0,0,2,0,50,2,01,01,0
88880,0042390,14,0,0,1,0,57,2,01,01,0
88881,0042391,16,0,0,1,0,80,2,01,02,1
88882,0042392,01,0,0,1,0,62,0,01,01,0
88883,0042392,02,0,0,2,0,62,0,01,01,0
88884,0042393,01,0,0,1,0,37,3,07,73,0
88885,0042393,06,0,0,1,0,25,3,07,73,0
88886,0042393,11,0,0,1,0,38,0,07,73,0
88887,0042393,11,0,0,1,0,23,2,07,73,0
88888,0042393,11,0,0,1,0,22,2,07,73,0
88889,0042393,11,0,0,1,0,19,1,07,73,0
88890,0042394,01,0,0,1,0,53,1,01,01,0
88891,0042394,02,0,0,2,0,52,0,01,01,0
88892,0042394,03,0,0,1,0,23,3,01,01,0
88893,0042394,03,0,0,2,0,18,0,01,01,0
88894,0042395,01,0,0,1,0,38,1,01,02,0
88895,0042395,03,1,1,1,0,14,2,01,02,0
88896,0042395,03,1,1,1,0,12,1,01,02,0
88897,0042395,03,1,1,2,0,2,3,01,02,0
88898,0042396,01,0,0,2,0,61,1,01,01,0
88899,0042399,01,0,0,1,0,76,3,01,01,0
88900,0042399,02,0,0,2,0,76,0,01,01,0
88901,0042399,03,0,0,1,0,54,2,01,01,0
88902,0042400,01,0,0,2,0,48,0,04,02,0
88903,0042400,03,0,0,1,0,28,0,04,02,0
88904,0042400,06,0,0,1,0,46,1,04,02,0
88905,0042400,06,0,0,1,0,43,0,04,02,0
88906,0042400,11,0,0,2,0,38,0,01,02,0
88907,0042400,12,0,0,1,0,19,3,01,02,0
88908,0042402,01,0,0,1,0,47,0,01,01,0
88909,0042402,02,0,0,2,0,45,2,01,01,0
88910,0042402,03,1,1,2,0,16,2,01,01,0
88911,0042404,01,0,0,1,0,76,3,01,01,0
88912,0042404,02,0,0,2,0,72,3,01,01,0
88913,0042405,01,0,0,1,0,64,0,01,01,0
88914,0042405,02,0,0,2,0,60,2,01,01,0
88915,0042406,01,0,0,1,0,70,1,01,01,0
88916,0042406,02,0,0,2,0,67,3,01,01,0
88917,0042407,01,0,0,2,0,55,2,01,01,0
88918,0042408,01,0,0,2,0,43,3,01,02,0
88919,0042408,03,1,1,1,0,10,2,01,02,0
88920,0042408,15,0,0,1,0,44,1,01,02,0
88921,0042410,01,0,0,2,0,49,0,01,01,0
88922,0042411,01,0,0,1,0,75,2,01,01,0
88923,0042411,02,0,0,2,0,70,2,01,01,0
88924,0042412,01,0,0,2,0,81,0,01,01,0
88925,0042414,01,0,0,2,0,30,3,03,73,0
88926,0042414,03,1,1,2,0,14,0,03,73,0
88927,0042414,03,1,1,2,0,12,3,03,73,0
88928,0042414,03,1,1,2,0,8,0,03,73,0
88929,0042414,03,1,1,2,0,5,2,03,73,0
88930,0042414,03,1,1,1,0,0,2,07,73,0
88931,0042414,14,0,0,1,0,30,2,07,73,0
88932,0042415,01,0,0,1,0,43,3,01,01,0
88933,0042415,02,0,0,2,0,48,2,01,01,0
88934,0042415,03,1,1,1,0,14,1,01,01,0
88935,0042415,03,1,1,1,0,12,1,01,01,0
88936,0042415,03,1,1,1,0,9,3,01,01,0
88937,0042416,01,0,0,2,0,28,2,01,01,0
88938,0042418,01,0,0,1,0,45,2,01,01,0
88939,0042418,14,0,0,2,0,53,0,01,01,0
88940,0042419,01,0,0,2,0,25,2,01,01,0
88941,0042420,01,0,0,1,0,81,1,01,01,0
88942,0042422,01,0,0,2,0,43,0,01,01,0
88943,0042422,14,0,0,1,0,41,3,01,01,0
88944,0042423,01,0,0,1,0,81,0,01,01,0
88945,0042425,01,0,0,2,0,22,1,01,01,0
88946,0042425,03,1,1,1,0,4,1,01,01,0
88947,0042425,03,1,1,2,0,2,1,01,01,0
88948,0042425,14,0,0,1,0,22,3,01,01,0
88949,0042427,01,0,0,1,0,67,3,01,01,0
88950,0042427,02,0,0,2,0,65,0,01,01,0
88951,0042428,01,0,0,1,0,39,2,01,01,0
88952,0042429,01,0,0,1,0,44,3,01,01,0
88953,0042429,02,0,0,2,0,45,2,01,01,0
88954,0042429,03,1,1,2,0,17,0,01,01,0
88955,0042429,03,1,1,2,0,17,0,01,01,0
88956,0042429,03,1,1,1,0,14,3,01,01,0
88957,0042431,01,0,0,2,0,37,2,01,01,0
88958,0042431,02,0,0,1,0,45,3,01,01,0
88959,0042431,03,1,1,1,0,10,2,01,01,0
88960,0042432,01,0,0,1,0,68,3,01,01,0
88961,0042432,02,0,0,2,0,71,3,01,01,0
88962,0042433,01,0,0,1,0,28,0,01,01,0
88963,0042433,13,0,0,1,0,25,0,01,01,0
88964,0042434,01,0,0,1,0,52,3,01,01,0
88965,0042434,14,0,0,2,0,61,0,01,01,0
88966,0042438,01,0,0,1,0,93,0,01,01,0
88967,0042438,02,0,0,2,0,89,2,01,01,0
88968,0042439,01,0,0,1,0,54,1,01,01,0
88969,0042439,02,0,0,2,0,62,3,01,01,0
88970,0042439,04,1,1,2,0,2,1,01,02,0
88971,0042439,07,0,0,1,0,88,0,01,01,0
88972,0042439,15,0,0,2,0,27,1,01,01,0
88973,0042439,15,0,0,2,0,23,3,01,01,0
88974,0042439,15,0,0,2,0,21,0,01,01,0
88975,0042439,15,0,0,2,0,20,0,01,02,0
88976,0042439,15,0,0,2,0,16,2,01,01,0
88977,0042439,15,0,0,2,0,16,1,01,01,0
88978,0042439,15,0,0,1,0,3,2,03,73,0
88979,0042439,15,0,0,1,0,3,3,03,73,0
88980,0042441,01,0,0,2,0,33,3,01,01,0
88981,0042441,03,1,1,2,0,6,0,01,01,0
88982,0042441,14,0,0,1,0,30,2,01,01,0
88983,0042442,01,0,0,2,0,61,2,01,59,0
88984,0042443,01,0,0,1,0,55,3,01,01,0
88985,0042443,02,0,0,2,0,42,0,01,01,0
88986,0042443,03,1,1,2,0,11,2,01,01,0
88987,0042444,01,0,0,2,0,47,2,01,01,0
88988,0042444,02,0,0,1,0,49,1,01,01,0
88989,0042445,01,0,0,2,0,63,1,01,01,0
88990,0042445,03,0,0,2,0,31,3,01,01,0
88991,0042446,01,0,0,1,0,62,1,01,01,0
88992,0042446,02,0,0,2,0,63,3,01,01,0
88993,0042447,01,0,0,2,0,49,2,01,02,0
88994,0042447,03,1,1,2,0,17,1,01,02,0
88995,0042452,01,0,0,1,0,32,2,01,01,0
88996,0042452,02,0,0,2,0,36,0,01,01,0
88997,0042452,03,1,1,1,0,11,0,01,01,0
88998,0042452,03,1,1,1,0,8,3,01,01,0
88999,0042452,03,1,1,2,0,3,1,01,01,0
89000,0042453,01,0,0,1,0,28,2,01,01,0
89001,0042453,02,0,0,2,0,24,1,01,01,0
89002,0042453,03,1,1,1,0,4,3,01,01,0
89003,0042453,03,1,1,1,0,4,3,01,01,0
89004,0042453,03,1,1,2,0,0,1,01,01,0
89005,0042454,01,0,0,1,0,46,2,01,01,0
89006,0042456,01,0,0,2,0,64,3,01,01,0
89007,0042456,02,0,0,1,0,63,2,01,01,0
89008,0042456,03,0,0,2,0,41,0,01,01,0
89009,0042456,08,0,1,1,0,17,3,01,01,0
89010,0042459,01,0,0,1,0,62,3,01,01,0
89011,0042459,02,0,0,2,0,61,0,01,01,0
89012,0042460,01,0,0,1,0,67,3,01,01,0
89013,0042460,02,0,0,2,0,63,1,01,74,0
89014,0042463,01,0,0,1,0,70,1,01,01,0
89015,0042463,02,0,0,2,0,53,2,01,01,0
89016,0042464,01,0,0,1,0,53,0,01,01,0
89017,0042464,02,0,0,2,0,49,0,01,01,0
89018,0042464,03,0,0,2,0,28,2,01,01,0
89019,0042465,01,0,0,2,0,41,0,01,01,0
89020,0042465,02,0,0,1,0,40,1,01,01,0
89021,0042465,03,0,0,2,0,21,3,01,01,0
89022,0042465,03,1,1,2,0,15,3,01,01,0
89023,0042465,03,1,1,2,0,12,2,01,01,0
89024,0042465,03,1,1,1,0,10,2,01,01,0
89025,0042465,03,1,1,2,0,0,0,01,01,0
89026,0042467,01,0,0,2,0,45,1,01,01,0
89027,0042467,03,1,1,2,0,13,1,01,01,0
89028,0042468,01,0,0,1,0,84,1,01,01,0
89029,0042469,01,0,0,1,0,60,0,01,01,0
89030,0042469,02,0,0,2,0,59,2,01,01,0
89031,0042470,01,0,0,1,0,64,0,01,01,0
89032,0042470,02,0,0,2,0,58,1,01,01,0
89033,0042470,03,0,0,2,0,19,3,01,01,0
89034,0042471,01,0,0,2,0,62,2,01,01,0
89035,0042471,11,0,0,2,0,41,2,01,01,0
89036,0042473,01,0,0,2,0,63,3,01,01,0
89037,0042473,12,0,0,1,0,56,3,01,01,0
89038,0042474,01,0,0,1,0,52,1,01,01,0
89039,0042474,03,0,0,1,0,20,1,01,01,0
89040,0042474,03,1,1,1,0,17,1,01,01,0
89041,0042475,01,0,0,1,0,72,3,01,01,0
